814	9
815	9
816	9
817	9
818	9
819	8
820	8
821	8
822	8
823	8
824	8
825	8
826	8
827	8
828	8
829	8
830	8
831	8
832	9
833	9
834	9
835	9
836	9
837	9
838	8
839	8
840	8
841	8
842	8
843	8
844	8
845	8
846	8
847	8
848	8
849	8
850	8
851	8
852	8
853	8
854	8
855	8
856	8
857	8
858	8
859	8
860	8
861	8
862	8
863	8
864	8
865	8
866	9
867	9
868	9
869	9
870	9
871	9
872	9
873	9
874	9
875	9
876	9
877	9
878	8
879	8
880	8
881	8
882	9
883	9
884	9
885	10
886	10
887	10
888	10
889	10
890	10
891	10
892	10
893	10
894	10
895	10
896	10
897	10
898	10
899	10
900	10
901	10
902	10
903	10
904	10
905	10
906	10
907	10
908	9
909	9
910	9
911	9
912	9
913	9
914	9
915	9
916	9
917	9
918	10
919	9
920	9
921	9
922	9
923	9
924	9
925	9
926	9
927	9
928	9
929	9
930	9
931	9
932	8
933	8
934	8
935	8
936	8
937	8
938	8
939	8
940	8
941	8
942	8
943	8
944	8
945	8
946	8
947	8
948	8
949	8
950	8
951	8
952	8
953	8
954	7
955	7
956	7
957	7
958	7
959	7
960	6
961	6
962	6
963	6
964	6
965	6
966	6
967	7
968	7
969	7
970	7
971	7
972	7
973	8
974	8
975	8
976	8
977	8
978	8
979	8
980	8
981	8
982	8
983	8
984	7
985	8
986	8
987	8
988	7
989	7
990	7
991	7
992	7
993	8
994	8
995	8
996	8
997	8
998	8
999	8
